통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202102,인천광역시,부평구,간,심하지 않은 장애,121
202102,인천광역시,부평구,안면,심하지 않은 장애,13
202102,인천광역시,부평구,장루.요루,심하지 않은 장애,113
202102,인천광역시,부평구,뇌전증,심하지 않은 장애,63
202102,인천광역시,부평구,청각,심한 장애,1026
202102,인천광역시,부평구,언어,심한 장애,147
202102,인천광역시,부평구,지적,심한 장애,2048
202102,인천광역시,계양구,지적,심한 장애,1106
202102,인천광역시,계양구,뇌병변,심한 장애,828
202102,인천광역시,계양구,자폐성,심한 장애,217
202102,인천광역시,계양구,정신,심한 장애,452
202102,인천광역시,계양구,신장,심한 장애,499
202102,인천광역시,계양구,심장,심한 장애,14
202102,인천광역시,계양구,호흡기,심한 장애,73
202102,인천광역시,계양구,간,심한 장애,5
202102,인천광역시,계양구,안면,심한 장애,8
202102,인천광역시,계양구,시각,심한 장애,217
202102,인천광역시,계양구,장루.요루,심한 장애,6
202102,인천광역시,계양구,뇌전증,심한 장애,8
202102,인천광역시,계양구,지체,심하지 않은 장애,5575
202102,인천광역시,계양구,시각,심하지 않은 장애,1175
202102,인천광역시,계양구,청각,심하지 않은 장애,1631
202102,인천광역시,계양구,언어,심하지 않은 장애,71
202102,인천광역시,계양구,뇌병변,심하지 않은 장애,518
202102,인천광역시,계양구,신장,심하지 않은 장애,169
202102,인천광역시,계양구,심장,심하지 않은 장애,6
202102,인천광역시,계양구,호흡기,심하지 않은 장애,2
202102,인천광역시,계양구,간,심하지 않은 장애,73
202102,인천광역시,계양구,안면,심하지 않은 장애,7
202102,인천광역시,계양구,청각,심한 장애,490
202102,인천광역시,계양구,장루.요루,심하지 않은 장애,70
202102,인천광역시,계양구,뇌전증,심하지 않은 장애,33
202102,인천광역시,계양구,언어,심한 장애,61
202102,인천광역시,계양구,지체,심한 장애,1251
202102,인천광역시,서구,지적,심한 장애,1762
202102,인천광역시,서구,뇌병변,심한 장애,1237
202102,인천광역시,서구,자폐성,심한 장애,290
202102,인천광역시,서구,정신,심한 장애,862
202102,인천광역시,서구,신장,심한 장애,734
202102,인천광역시,서구,심장,심한 장애,41
202102,인천광역시,서구,호흡기,심한 장애,96
202102,인천광역시,서구,간,심한 장애,6
202102,인천광역시,서구,안면,심한 장애,18
202102,인천광역시,서구,장루.요루,심한 장애,12
202102,인천광역시,서구,뇌전증,심한 장애,7
202102,인천광역시,서구,시각,심한 장애,357
202102,인천광역시,서구,지체,심하지 않은 장애,9145
202102,인천광역시,서구,시각,심하지 않은 장애,1810
202102,인천광역시,서구,청각,심하지 않은 장애,2557
202102,인천광역시,서구,언어,심하지 않은 장애,135
202102,인천광역시,서구,뇌병변,심하지 않은 장애,844
202102,인천광역시,서구,신장,심하지 않은 장애,215
202102,인천광역시,서구,지체,심한 장애,2078
202102,인천광역시,서구,심장,심하지 않은 장애,6
202102,인천광역시,서구,호흡기,심하지 않은 장애,4
202102,인천광역시,서구,간,심하지 않은 장애,107
202102,인천광역시,서구,안면,심하지 않은 장애,14
202102,인천광역시,서구,청각,심한 장애,823
202102,인천광역시,서구,장루.요루,심하지 않은 장애,99
202102,인천광역시,서구,뇌전증,심하지 않은 장애,38
202102,인천광역시,서구,언어,심한 장애,100
202102,인천광역시,강화군,지체,심한 장애,514
202102,인천광역시,강화군,지적,심한 장애,545
202102,인천광역시,강화군,뇌병변,심한 장애,296
202102,인천광역시,강화군,자폐성,심한 장애,54
202102,인천광역시,강화군,정신,심한 장애,269
202102,인천광역시,강화군,신장,심한 장애,140
202102,인천광역시,강화군,심장,심한 장애,7
202102,인천광역시,강화군,호흡기,심한 장애,24
202102,인천광역시,강화군,간,심한 장애,1
202102,인천광역시,강화군,안면,심한 장애,3
202102,인천광역시,강화군,장루.요루,심한 장애,2
202102,인천광역시,강화군,시각,심한 장애,110
202102,인천광역시,강화군,뇌전증,심한 장애,3
202102,인천광역시,강화군,지체,심하지 않은 장애,2007
202102,인천광역시,강화군,시각,심하지 않은 장애,408
202102,인천광역시,강화군,청각,심하지 않은 장애,865
202102,인천광역시,강화군,언어,심하지 않은 장애,20
202102,인천광역시,강화군,뇌병변,심하지 않은 장애,195
202102,인천광역시,강화군,신장,심하지 않은 장애,40
202102,인천광역시,강화군,심장,심하지 않은 장애,3
202102,인천광역시,강화군,청각,심한 장애,275
202102,인천광역시,강화군,간,심하지 않은 장애,31
202102,인천광역시,강화군,안면,심하지 않은 장애,2
202102,인천광역시,강화군,장루.요루,심하지 않은 장애,31
202102,인천광역시,강화군,뇌전증,심하지 않은 장애,11
202102,인천광역시,강화군,언어,심한 장애,29
202102,인천광역시,옹진군,지적,심한 장애,179
202102,인천광역시,옹진군,뇌병변,심한 장애,65
202102,인천광역시,옹진군,자폐성,심한 장애,14
202102,인천광역시,옹진군,정신,심한 장애,32
202102,인천광역시,옹진군,신장,심한 장애,13
202102,인천광역시,옹진군,심장,심한 장애,2
202102,인천광역시,옹진군,호흡기,심한 장애,4
202102,인천광역시,옹진군,시각,심한 장애,19
202102,인천광역시,옹진군,안면,심한 장애,1
202102,인천광역시,옹진군,장루.요루,심한 장애,1
202102,인천광역시,옹진군,지체,심하지 않은 장애,617
202102,인천광역시,옹진군,시각,심하지 않은 장애,122
202102,인천광역시,옹진군,청각,심하지 않은 장애,194
202102,인천광역시,옹진군,언어,심하지 않은 장애,4
202102,인천광역시,옹진군,뇌병변,심하지 않은 장애,52
202102,인천광역시,옹진군,신장,심하지 않은 장애,12
202102,인천광역시,옹진군,간,심하지 않은 장애,5
202102,인천광역시,옹진군,청각,심한 장애,70
202102,인천광역시,옹진군,안면,심하지 않은 장애,1
202102,인천광역시,옹진군,장루.요루,심하지 않은 장애,9
202102,인천광역시,옹진군,뇌전증,심하지 않은 장애,2
202102,인천광역시,옹진군,지체,심한 장애,128
202102,인천광역시,옹진군,언어,심한 장애,10
202102,광주광역시,동구,지적,심한 장애,484
202102,광주광역시,동구,뇌병변,심한 장애,363
202102,광주광역시,동구,자폐성,심한 장애,50
202102,광주광역시,동구,정신,심한 장애,313
202102,광주광역시,동구,신장,심한 장애,151
202102,광주광역시,동구,심장,심한 장애,15
202102,광주광역시,동구,호흡기,심한 장애,18
202102,광주광역시,동구,지체,심한 장애,429
202102,광주광역시,동구,간,심한 장애,1
202102,광주광역시,동구,안면,심한 장애,3
202102,광주광역시,동구,장루.요루,심한 장애,2
202102,광주광역시,동구,뇌전증,심한 장애,2
202102,광주광역시,동구,시각,심한 장애,122
202102,광주광역시,동구,지체,심하지 않은 장애,1833
202102,광주광역시,동구,시각,심하지 않은 장애,504
202102,광주광역시,동구,청각,심하지 않은 장애,720
202102,광주광역시,동구,언어,심하지 않은 장애,22
202102,광주광역시,동구,뇌병변,심하지 않은 장애,247
202102,광주광역시,동구,신장,심하지 않은 장애,61
202102,광주광역시,동구,간,심하지 않은 장애,25
202102,광주광역시,동구,안면,심하지 않은 장애,3
202102,광주광역시,동구,장루.요루,심하지 않은 장애,28
202102,광주광역시,동구,청각,심한 장애,166
202102,광주광역시,동구,뇌전증,심하지 않은 장애,14
202102,광주광역시,동구,언어,심한 장애,29
202102,광주광역시,서구,지적,심한 장애,1286
202102,광주광역시,서구,뇌병변,심한 장애,854
202102,광주광역시,서구,자폐성,심한 장애,183
202102,광주광역시,서구,정신,심한 장애,582
202102,광주광역시,서구,신장,심한 장애,372
202102,광주광역시,서구,심장,심한 장애,21
202102,광주광역시,서구,호흡기,심한 장애,52
202102,광주광역시,서구,간,심한 장애,1
202102,광주광역시,서구,안면,심한 장애,2
202102,광주광역시,서구,지체,심한 장애,1112
202102,광주광역시,서구,장루.요루,심한 장애,5
202102,광주광역시,서구,시각,심한 장애,314
202102,광주광역시,서구,뇌전증,심한 장애,14
202102,광주광역시,서구,지체,심하지 않은 장애,4712
202102,광주광역시,서구,시각,심하지 않은 장애,1159
202102,광주광역시,서구,청각,심하지 않은 장애,1479
202102,광주광역시,서구,언어,심하지 않은 장애,47
202102,광주광역시,서구,뇌병변,심하지 않은 장애,567
202102,광주광역시,서구,신장,심하지 않은 장애,133
202102,광주광역시,서구,심장,심하지 않은 장애,9
202102,광주광역시,서구,호흡기,심하지 않은 장애,3
202102,광주광역시,서구,간,심하지 않은 장애,78
202102,광주광역시,서구,청각,심한 장애,604
202102,광주광역시,서구,안면,심하지 않은 장애,4
202102,광주광역시,서구,장루.요루,심하지 않은 장애,64
202102,광주광역시,서구,뇌전증,심하지 않은 장애,57
202102,광주광역시,서구,언어,심한 장애,55
202102,광주광역시,남구,지적,심한 장애,1104
202102,광주광역시,남구,뇌병변,심한 장애,600
202102,광주광역시,남구,자폐성,심한 장애,154
202102,광주광역시,남구,정신,심한 장애,638
202102,광주광역시,남구,신장,심한 장애,321
202102,광주광역시,남구,지체,심한 장애,847
202102,광주광역시,남구,심장,심한 장애,16
202102,광주광역시,남구,호흡기,심한 장애,50
202102,광주광역시,남구,간,심한 장애,2
202102,광주광역시,남구,안면,심한 장애,6
202102,광주광역시,남구,장루.요루,심한 장애,7
202102,광주광역시,남구,뇌전증,심한 장애,2
202102,광주광역시,남구,지체,심하지 않은 장애,3653
202102,광주광역시,남구,시각,심한 장애,237
202102,광주광역시,남구,시각,심하지 않은 장애,990
202102,광주광역시,남구,청각,심하지 않은 장애,1294
202102,광주광역시,남구,언어,심하지 않은 장애,54
202102,광주광역시,남구,뇌병변,심하지 않은 장애,451
202102,광주광역시,남구,신장,심하지 않은 장애,110
202102,광주광역시,남구,심장,심하지 않은 장애,6
202102,광주광역시,남구,호흡기,심하지 않은 장애,1
202102,광주광역시,남구,간,심하지 않은 장애,67
202102,광주광역시,남구,안면,심하지 않은 장애,1
202102,광주광역시,남구,장루.요루,심하지 않은 장애,82
202102,광주광역시,남구,뇌전증,심하지 않은 장애,19
202102,광주광역시,남구,청각,심한 장애,448
202102,광주광역시,남구,언어,심한 장애,43
202102,광주광역시,북구,지체,심한 장애,1807
202102,광주광역시,북구,뇌병변,심한 장애,1330
202102,광주광역시,북구,자폐성,심한 장애,262
202102,광주광역시,북구,정신,심한 장애,994
202102,광주광역시,북구,신장,심한 장애,627
202102,광주광역시,북구,심장,심한 장애,36
202102,광주광역시,북구,호흡기,심한 장애,103
202102,광주광역시,북구,간,심한 장애,9
202102,광주광역시,북구,안면,심한 장애,12
202102,광주광역시,북구,장루.요루,심한 장애,12
202102,광주광역시,북구,뇌전증,심한 장애,20
202102,광주광역시,북구,지체,심하지 않은 장애,7487
202102,광주광역시,북구,시각,심하지 않은 장애,1842
202102,광주광역시,북구,청각,심하지 않은 장애,2322
