시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
충청북도,제천시,의병대로,충청북도 제천시 의병대로 769,충청북도 제천시 두학동 87-12,가-61,01,N,N,37.129219,128.279954,2,3,6.5,N,N, ,,,N, ,N,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
전라남도,해남군,문내 33,,전라남도 해남군 문내면 고당리 174-4,H0096,01,N,N,34.632199,126.3493638,2,7,5,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
충청북도,제천시,의병대로,충청북도 제천시 의병대로 851,충청북도 제천시 자작동 252-1,가-62,01,N,N,37.125058,128.286263,2,3,6.5,N,N, ,,,N, ,N,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,의병대로,충청북도 제천시 의병대로 1043,충청북도 제천시 자작동 40-2,가-63,01,N,N,37.111999,128.2980384,2,3,6.5,N,N, ,,,N, ,N,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,명륜로,충청북도 제천시 명륜로 7,충청북도 제천시 청전동 477-4,가-64,01,N,N,37.144381,128.202698,4,6,13.5,N,N, ,,,N, ,Y,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,명륜로,충청북도 제천시 명륜로 25,충청북도 제천시 청전동 507-14,가-65,01,N,N,37.14381099,128.204306,4,6,13.5,Y,N, ,,,N, ,Y,Y,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,명륜로,충청북도 제천시 명륜로 31,충청북도 제천시 청전동 497-69,가-66,01,N,N,37.143647,128.204857,4,6,13.5,Y,N, ,,,N, ,Y,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,명륜로,충청북도 제천시 명륜로 37,충청북도 제천시 의림동 222-1,가-67,01,N,N,37.143439,128.205544,4,6,13.5,Y,N, ,,,N, ,Y,N,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청북도,제천시,명륜로,충청북도 제천시 명륜로 53,충청북도 제천시 의림동 216-86,가-68,01,N,N,37.142913,128.207197,4,6,13.5,N,N, ,,,N, ,Y,Y,충청북도 제천시,043-641-6352,2020-12-17,4400000,충청북도 제천시
충청남도,예산군,예당관광로,충남 예산군 대흥면 예당관광로 486-8,충청남도 예산군 대흥면 손지리 812,대흥면005,01, ,N,36.654943,126.817953,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,예당관광로,,충청남도 예산군 대흥면 손지리 82-1,대흥면006,01, ,N,36.666198,126.823187,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,예당관광로,,충청남도 예산군 대흥면 손지리 834,대흥면007,01, ,N,36.650269,126.813747,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,예당관광로,,충청남도 예산군 대흥면 손지리 835-6,대흥면008,01, ,N,36.643816,126.813209,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,신속대야로,,충청남도 예산군 대흥면 신속리 182-1,대흥면009,01,N,N,36.623379,126.809198,2,4,7.4,N,N,N,,,N,N,N, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,신속대야로,,충청남도 예산군 대흥면 신속리 242-5,대흥면010,01,N,N,36.625192,126.808812,2,4,7.4,N,N,N,,,N,N,N, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,예당긍모로,충남 예산군 대흥면 탄방길 9,충청남도 예산군 대흥면 하탄방리 188,대흥면011,01, ,N,36.620129,126.828485,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,예당긍모로,,충청남도 예산군 대흥면 하탄방리 64-3,대흥면012,01, ,N,36.619343,126.824442,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7683,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,남은들로,,충청남도 예산군 덕산면 광천리 525,"TEXT(SUBTOTAL(103,E52:E52),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,흥덕서로,,충청남도 예산군 덕산면 광천리 763-9,"TEXT(SUBTOTAL(103,E52:E53),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,구성북로,,충청남도 예산군 덕산면 낙상리 436,"TEXT(SUBTOTAL(103,E52:E54),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,구성북로,,충청남도 예산군 덕산면 낙상리 69-16,"TEXT(SUBTOTAL(103,E52:E55),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,구성북로,,충청남도 예산군 덕산면 낙상리 69-17,"TEXT(SUBTOTAL(103,E52:E56),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
충청남도,예산군,흥덕서로,,충청남도 예산군 덕산면 대동리 360,"TEXT(SUBTOTAL(103,E52:E57),덕산면000)",01, ,N,,,2,4,7.4,N, , ,,,N,Y,Y, ,예산군청,041-339-7684,2020-12-17,4610000,충청남도 예산군
전라북도,무주군,상오정길,전라북도 무주군 무풍면 상오정길27,전라북도 무주군 무풍면 삼거리 107-3,n/a,01, ,N,35.88981069,127.8215744,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,독가촌길,전라북도 무주군 무풍면 독가촌길2,전라북도 무주군 무풍면 삼거리 95,n/a,01, ,N,35.8899699,127.8256834,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 7,전라북도 무주군 무풍면 덕지리 342-7,n/a,01, ,N,35.90683212,127.8590166,2,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 140,전라북도 무주군 무풍면 덕지리 668-3,n/a,01, ,N,35.91420129,127.8484555,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 202,전라북도 무주군 무풍면 덕지리 681-5,n/a,01, ,N,35.91706984,127.843198,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,방곡길,전라북도 무주군 무풍면 방곡길16,전라북도 무주군 무풍면 은산리 산74,n/a,01, ,N,35.921018,127.8366303,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,한재길,전라북도 무주군 무풍면 한재길39,전라북도 무주군 무풍면 은산리 1214-1,n/a,01, ,N,35.92848144,127.8303981,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 551-3,전라북도 무주군 무풍면 은산리 630,n/a,01, ,N,35.94026069,127.8361478,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 711,전라북도 무주군 무풍면 철목리 185-1,n/a,01, ,N,35.95253583,127.8422528,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 806,전라북도 무주군 무풍면 철목리 80-1,n/a,01, ,N,35.96010294,127.8461403,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 817-5,전라북도 무주군 무풍면 철목리 75-2,n/a,01, ,N,35.96077834,127.8456734,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 914,전라북도 무주군 무풍면 현내리 503,n/a,01, ,N,35.96676411,127.846449,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 908,전라북도 무주군 무풍면 현내리 617,n/a,01, ,N,35.96678958,127.8452183,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 905,전라북도 무주군 무풍면 현내리 611,n/a,01, ,Y,35.96783486,127.8450167,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 930,전라북도 무주군 무풍면 현내리 633,n/a,01, ,Y,35.96838787,127.8475436,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,철목강변길,전라북도 무주군 무풍면 철목강변길115,전라북도 무주군 무풍면 철목리 466,n/a,01, ,N,35.96304294,127.8404804,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대덕산로,전라북도 무주군 무풍면 대덕산로 908,전라북도 무주군 무풍면 현내리 617,n/a,01, ,N,35.96678958,127.8452183,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,금척로,전라북도 무주군 무풍면 금척로 7,전라북도 무주군 무풍면 금평리 1946-3,n/a,01, ,N,35.95932361,127.8737245,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,라제통문로,전라북도 무주군 무풍면 라제통문로 1139,전라북도 무주군 무풍면 금평리 1049-3,n/a,01, ,N,35.95361057,127.8841206,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,라제통문로,전라북도 무주군 무풍면 라제통문로 1141,전라북도 무주군 무풍면 금평리 1049-6,n/a,01, ,N,35.9533222,127.8841764,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,부평길,전라북도 무주군 무풍면 부평길2,전라북도 무주군 무풍면 금평리 116-2,n/a,01, ,N,35.94591788,127.8994614,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,탄방로,전라북도 무주군 무풍면 탄방로 89,전라북도 무주군 무풍면 금평리 1828-1,n/a,01, ,N,35.94404873,127.852079,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,북리길,전라북도 무주군 무풍면 북리길1,전라북도 무주군 무풍면 현내리 269-5,n/a,01, ,N,35.96961864,127.8515439,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,현내로,전라북도 무주군 무풍면 현내로 234,전라북도 무주군 무풍면 현내리 313-11,n/a,01, ,Y,35.96920352,127.8511344,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,현내로,전라북도 무주군 무풍면 현내로 226,전라북도 무주군 무풍면 현내리 315-2,n/a,01, ,N,35.9691573,127.8501921,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,현내로,전라북도 무주군 무풍면 현내로 220,전라북도 무주군 무풍면 현내리 316-3,n/a,01, ,N,35.96908435,127.8495159,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,현내로,전라북도 무주군 무풍면 현내로 214,전라북도 무주군 무풍면 현내리 318-4,n/a,01, ,N,35.96902943,127.8488396,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라남도,해남군,화원 22,,전라남도 해남군 화원면 신덕리 345,H0098,01,N,N,34.66160022,126.3273606,2,12,7,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라남도,해남군,화원 22,,전라남도 해남군 화원면 후산리 542-3,H0099,01,N,N,34.69890219,126.2883913,2,7,7,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라남도,해남군,화원 101,,전라남도 해남군 화원면 산호리 409-16,H0100,01,N,N,34.65078504,126.2962797,2,7,5,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라남도,해남군,화원 101,,전라남도 해남군 화원면 산호리 1661-30,H0101,01,N,N,34.64738298,126.2811888,2,7,7,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라남도,해남군,화원 102,,전라남도 해남군 화원면 구림리 495-3,H0102,01,N,N,34.73544146,126.3238157,2,7,5,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1655-2,전라북도 무주군 설천면 두길리 2221-1,n/a,01, ,N,35.9462751,127.7528359,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,원심곡,전라북도 무주군 설천면 원심곡1길3,전라북도 무주군 설천면 심곡리 275-1,n/a,01, ,N,35.93087256,127.7578262,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,대평길,전라북도 무주군 설천면 대평길6-4,전라북도 무주군 설천면 심곡리 379-1,n/a,01, ,N,35.92222855,127.7576862,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1102,전라북도 무주군 설천면 심곡리 682,n/a,01, ,N,35.91109223,127.7597364,4,4,12.7,Y, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1099,전라북도 무주군 설천면 심곡리 680-29,n/a,01, ,N,35.91095591,127.7591718,4,4,12.7,Y, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,만선로,전라북도 무주군 설천면 만선로 18,전라북도 무주군 설천면 심곡리 679-16,n/a,01, ,N,35.91098901,127.7576981,4,4,12.7,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,만선로,전라북도 무주군 설천면 만선1로 56,전라북도 무주군 설천면 심곡리 680-25,n/a,01, ,N,35.91062213,127.7590288,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,만선로,전라북도 무주군 설천면 만선1로 90,전라북도 무주군 설천면 심곡리 680-25,n/a,01, ,N,35.91062213,127.7590288,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1090,전라북도 무주군 설천면 심곡리 446-22,n/a,01, ,N,35.91015494,127.7597836,4,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1078,전라북도 무주군 설천면 심곡리 631-11,n/a,01, ,N,35.90918158,127.7598197,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1050,전라북도 무주군 설천면 심곡리 482,n/a,01, ,N,35.90703042,127.761344,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 1045,전라북도 무주군 설천면 심곡리 493,n/a,01, ,N,35.9066161,127.7614893,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 964,전라북도 무주군 설천면 삼공리 821-7,n/a,01, ,N,35.90655202,127.7702861,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 944,전라북도 무주군 설천면 삼공리 714,n/a,01, ,N,35.90715048,127.7721789,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라남도,해남군,문내 24,,전라남도 해남군 문내면 석교리 1683-7,H0095,01,N,N,34.60375881,126.3600855,2,11,5,N,N,N,0,0,N,Y,N,N,해남군,061-530-5829,2021-03-12,4930000,전라남도 해남군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 910,전라북도 무주군 설천면 삼공리 726-35,n/a,01, ,N,35.90829252,127.7755769,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 894,전라북도 무주군 설천면 삼공리 322-4,n/a,01, ,N,35.90858461,127.7775593,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 870,전라북도 무주군 설천면 삼공리 333,n/a,01, ,N,35.90719161,127.779779,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 854,전라북도 무주군 설천면 삼공리 367-4,n/a,01, ,N,35.90629204,127.7807453,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동1로 2,전라북도 무주군 설천면 삼공리 367-18,n/a,01, ,N,35.90584095,127.7805139,2,4,24.5,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동1로 1,전라북도 무주군 설천면 삼공리 366-3,n/a,01, ,N,35.90565236,127.7808911,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 설천면 구천동로 833,전라북도 무주군 설천면 삼공리 151,n/a,01, ,N,35.90474402,127.7820014,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,구천동로,전라북도 무주군 무풍면 구천동로 576,전라북도 무주군 무풍면 삼거리 391,n/a,01, ,N,35.90319423,127.8089484,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
전라북도,무주군,상오정길,전라북도 무주군 무풍면 상오정길1,전라북도 무주군 무풍면 삼거리 188,n/a,01, ,N,35.89097075,127.8197774,2,4,7.2,N, , ,,,N, ,N, ,무주군,063-320-2114,2021-03-02,4740000,전라북도 무주군
